,handle,created_at,tweet_text,key_word_list
894,RepDanCrenshaw,2022-12-02T15:25:26.000Z,"Our CBP officers have bore the brunt of the Biden-Harris-Mayorkas border crisis—including dealing with cartels and deadly fentanyl. 

I’m introducing the CBP Hardship and Incentive Pay Act to compensate them for their hard work on the front lines.

https://t.co/dcQlOstdQO","['cbp', 'officer', 'bear', 'brunt', 'biden', 'harris', 'mayorkas', 'border', 'crisis', 'include', 'deal', 'cartel', 'deadly', 'fentanyl', 'introduce', 'cbp', 'hardship', 'incentive', 'pay', 'act', 'compensate', 'hard', 'work', 'front', 'line']"
895,RepDanCrenshaw,2022-12-01T22:34:50.000Z,"The brave Chinese protesters need America’s strength right now. They need support. But you won’t find either of those under the Biden Administration. Instead, just pure cowardice. https://t.co/p9FdYqtbJR","['brave', 'chinese', 'protester', 'need', 'america', 'strength', 'right', 'now', 'need', 'support', 'find', 'biden', 'administration', 'instead', 'just', 'pure', 'cowardice']"
896,RepDanCrenshaw,2022-12-01T14:56:59.000Z,"RT @TeamCavuto: TOMORROW ON COAST TO COAST:

Texas Congressman @RepDanCrenshaw 
@NewYorkFed President John Williams https://t.co/W8tgFd261N","['rt', 'tomorrow', 'coast', 'coast', 'texas', 'congressman', 'president', 'john', 'williams']"
897,RepDanCrenshaw,2022-11-30T22:59:00.000Z,"NEW EPISODE: @RepRickCrawford joins us to break down the negotiations between the railroads and their unions, why the Biden Administration is at fault, and what Republicans need to do moving forward to prevent this from ever happening again.

https://t.co/deqJKZHrMZ https://t.co/yh0RakBPSy","['new', 'episode', 'join', 'break', 'negotiation', 'railroad', 'union', 'biden', 'administration', 'fault', 'republicans', 'need', 'move', 'forward', 'prevent', 'ever', 'happen', 'again']"
898,RepDanCrenshaw,2022-11-30T19:34:54.000Z,"Every American should know these names: Nemesio Oseguera Cervantes and Ismael Zambada Garcia.

These Mexican drug cartel leaders have facilitated a deadly fentanyl crisis in our country. It’s time we treat them like the terrorists they are. https://t.co/9jWQpXQil2","['american', 'know', 'name', 'nemesio', 'oseguera', 'cervantes', 'ismael', 'zambada', 'garcia', 'mexican', 'drug', 'cartel', 'leader', 'facilitate', 'deadly', 'fentanyl', 'crisis', 'country', 'time', 'treat', 'terrorist']"
899,RepDanCrenshaw,2022-11-29T21:04:39.000Z,“Freedom is never more than one generation away from extinction.” -Ronald Reagan https://t.co/ORoBVEOi7a,"['freedom', 'never', 'more', 'generation', 'away', 'extinction', 'reagan']"
920,RepJohnCurtis,2022-12-06T23:23:59.000Z,RT @NN_MyronLizer: Congressman @RepJohnCurtis always make valuable time to meet with Navajo Leadership (Executive &amp; Legislative). We apprec…,"['rt', 'congressman', 'always', 'make', 'valuable', 'time', 'meet', 'navajo', 'leadership', 'executive', 'amp', 'legislative', 'apprec']"
921,RepJohnCurtis,2022-12-05T04:57:44.000Z,"PSA to the incoming freshman class in Congress: time to up your sock game. 

#NationalSockDay 

 https://t.co/lE2A1qFFrl","['psa', 'incoming', 'freshman', 'class', 'congress', 'time', 'sock', 'game', 'nationalsockday']"
922,RepJohnCurtis,2022-12-03T05:04:08.000Z,RT @UUtah: We’ll see you in the Rose Bowl 🌹,"['rt', 'see', 'rose', 'bowl']"
923,RepJohnCurtis,2022-11-30T19:38:53.000Z,Thank you to the Ute Indian Tribe for the visit to my office in D.C. to discuss the issues at hand between our shared constituents. As we move into the new Congress I look forward to having a strong and open dialogue to get things done. https://t.co/vzVEOzSdrc,"['thank', 'ute', 'indian', 'tribe', 'visit', 'office', 'discuss', 'issue', 'hand', 'share', 'constituent', 'move', 'new', 'congress', 'look', 'forward', 'have', 'strong', 'open', 'dialogue', 'get', 'thing', 'do']"
924,RepJohnCurtis,2022-11-29T21:04:04.000Z,WHAT A WIN 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸#USAvIRN,"['win', 'usavirn']"
925,RepJohnCurtis,2022-11-29T16:47:59.000Z,"Saddened to hear about the passing of a colleague. Donald and I served on the same committee and beyond his service in the Halls of Congress, he was a dedicated public servant and my heart goes out to his family and friends. https://t.co/GwpKUuMOqs","['sadden', 'hear', 'passing', 'colleague', 'donald', 'serve', 'same', 'committee', 'service', 'halls', 'congress', 'dedicated', 'public', 'servant', 'heart', 'go', 'family', 'friend']"
926,RepJohnCurtis,2022-11-28T18:14:04.000Z,"TikTok has failed to assure my committee that it is handling Americans’ personal data responsibly. I wholeheartedly support this request from @cathymcmorris and @RepJamesComer and look forward to more vigorous oversight of Tik Tok in a Republican House. 

https://t.co/XgGFuGJLfT","['tiktok', 'fail', 'assure', 'committee', 'handle', 'americans', 'personal', 'datum', 'responsibly', 'wholeheartedly', 'support', 'request', 'look', 'forward', 'more', 'vigorous', 'oversight', 'tik', 'tok', 'republican', 'house']"
927,RepJohnCurtis,2022-11-24T14:00:00.000Z,"Today is a day to be with family, be thankful and express appreciation for all of our blessings.

If you are not with family, as I was in 1980 during my Missionary Service in Taiwan, I hope that you can still gather with others and have a meaningful holiday.

Happy Thanksgiving. https://t.co/FKczepZnyZ","['today', 'day', 'family', 'thankful', 'express', 'appreciation', 'blessing', 'family', 'missionary', 'service', 'taiwan', 'hope', 'still', 'gather', 'other', 'have', 'meaningful', 'holiday', 'happy', 'thanksgiving']"
928,RepJohnCurtis,2022-11-23T19:44:50.000Z,"RT @UtahDPS: Did you know?
#Thanksgiving is the leading day of the year for home fires involving cooking equipment.
Find more holiday cooki…","['rt', 'know', 'thanksgiving', 'lead', 'day', 'year', 'home', 'fire', 'involve', 'cooking', 'equipment', 'find', 'more', 'holiday', 'cooki']"
929,RepJohnCurtis,2022-11-22T22:14:25.000Z,"From left to right: 

“Accidental Light” 
Katherine Carlston, Olympus High School
 
“Sisters”
Dayna Harris, Provo High School
 
“Lion”
Kira Paskett, Emery High School

“Water Spirit”
Madeline Hoyt, Timpview High School","['leave', 'right', 'accidental', 'light', 'katherine', 'carlston', 'olympus', 'high', 'school', 'sisters', 'dayna', 'harris', 'provo', 'high', 'school', 'lion', 'kira', 'paskett', 'emery', 'high', 'school', 'water', 'spirit', 'madeline', 'hoyt', 'timpview', 'high', 'school']"
940,WarrenDavidson,2022-12-06T22:53:00.000Z,"They'll definitely claim it's just to keep us all safe. Nevertheless, HELL NO. Freedom surrendered is rarely reclaimed. In the USA, this idea would violate the 3rd and 4th Amendments. #DefendFreedom https://t.co/DwtxsyuFXQ","['definitely', 'claim', 'just', 'keep', 'safe', 'nevertheless', 'hell', 'no', 'freedom', 'surrender', 'rarely', 'reclaim', 'usa', 'idea', 'violate', 'amendment', 'defendfreedom']"
941,WarrenDavidson,2022-12-06T18:36:05.000Z,"🤔 If only there were an obligation for GSIBs or FATF to manage and report systemic risk? Or for regulators to provide clarity and accountability... 
cc: @SecYellen, @federalreserve https://t.co/Mb8RhNxSlq","['only', 'be', 'obligation', 'gsib', 'fatf', 'manage', 'report', 'systemic', 'risk', 'regulator', 'provide', 'clarity', 'accountability', 'cc']"
942,WarrenDavidson,2022-12-06T18:23:18.000Z,A woke Chamber needs competition so that it’s members are effectively represented - rather than a woke agenda at odds with the fiduciary interests of business owners and shareholders. https://t.co/alaDF8MddG,"['wake', 'chamber', 'need', 'competition', 'member', 'effectively', 'represent', 'rather', 'woke', 'agenda', 'odd', 'fiduciary', 'interest', 'business', 'owner', 'shareholder']"
943,WarrenDavidson,2022-12-06T15:30:55.000Z,#FireJoeBiden https://t.co/EnTReEseMX,['firejoebiden']
944,WarrenDavidson,2022-12-06T14:13:06.000Z,"Key leverage points to change the status quo: rules, structure, staff, debt ceiling, farm bill, FISA, NDAA, appropriations. We cannot continue Biden’s policies using the Pelosi / Schumer agenda. /2 ##","['key', 'leverage', 'point', 'change', 'status', 'quo', 'rule', 'structure', 'staff', 'debt', 'ceiling', 'farm', 'bill', 'fisa', 'ndaa', 'appropriation', 'continue', 'biden', 'policy', 'use', 'pelosi', 'schumer', 'agenda']"
945,WarrenDavidson,2022-12-06T14:08:58.000Z,"Few have accurately reported that there is no official position from the @freedomcaucus on the Speaker’s race. Some HFC members oppose Kevin McCarthy and others support him. 

We should be 100% united to change the status quo in the 118th Congress - using key leverage points:  1/","['few', 'accurately', 'report', 'be', 'official', 'position', 'speaker', 'race', 'hfc', 'member', 'oppose', 'kevin', 'mccarthy', 'other', 'support', 'unite', 'change', 'status', 'quo', 'congress', 'use', 'key', 'leverage', 'point']"
946,WarrenDavidson,2022-12-06T02:45:28.000Z,"The repo market has been in distress since 9/2019. Liquidity trap makes it difficult for the Fed to do right. When liquidity fails, it risks the whole house of cards. Weak currencies may hurt worse, but the reserve (USD) needs liquidity. Congress needs this hearing ASAP. https://t.co/fO8ShFWUGh","['repo', 'market', 'distress', 'liquidity', 'trap', 'make', 'difficult', 'fed', 'do', 'right', 'liquidity', 'fail', 'risk', 'whole', 'house', 'card', 'weak', 'currency', 'hurt', 'bad', 'reserve', 'usd', 'need', 'liquidity', 'congress', 'need', 'hearing', 'asap']"
947,WarrenDavidson,2022-12-06T00:53:44.000Z,"@ZubyMusic Given current inflation rates, there are very few reasons to favor cash over an asset that can appreciate.","['give', 'current', 'inflation', 'rate', 'be', 'very', 'few', 'reason', 'favor', 'cash', 'asset', 'appreciate']"
948,WarrenDavidson,2022-12-06T00:32:45.000Z,@catturd2 Godfather II,"['godfather', 'ii']"
949,WarrenDavidson,2022-12-05T21:53:47.000Z,@AlexSpencerUSA https://t.co/5L1kriHRFd,[]
960,RodneyDavis,2022-11-29T19:03:02.000Z,"Sad to hear of the passing of my friend and colleague, @RepMcEachin. Cancer is a terrible disease. Donald's fight against it is an inspiration to all who have to go through it. Shannon and I are praying for the entire McEachin family and also his Congressional staff. https://t.co/NaQwkrumE7","['sad', 'hear', 'passing', 'friend', 'colleague', 'cancer', 'terrible', 'disease', 'donald', 'fight', 'inspiration', 'have', 'go', 'shannon', 'pray', 'entire', 'mceachin', 'family', 'also', 'congressional', 'staff']"
961,RodneyDavis,2022-11-29T01:23:33.000Z,"Kids, you shouldn’t gamble. I bet my buddy @pkcapitol and now have to wear this goofy hat. Go Braves…next year! https://t.co/mkuiORnsVb","['kid', 'gamble', 'bet', 'buddy', 'now', 'have', 'wear', 'goofy', 'hat', 'go', 'brave', 'next', 'year']"
962,RodneyDavis,2022-11-12T02:17:15.000Z,"RT @HouseGOP: This Veterans day, we honor all the men and women who answered the call to serve in our armed forces. 

We owe an immeasurabl…","['rt', 'veterans', 'day', 'honor', 'man', 'woman', 'answer', 'call', 'serve', 'armed', 'force', 'owe', 'immeasurabl']"
963,RodneyDavis,2022-11-08T02:56:14.000Z,I'll be participating in @KMOV's election night political panel tomorrow evening to discuss the 2022 General Election. Tune in if you are interested! https://t.co/2ofSb1QnE7,"['participate', 'election', 'night', 'political', 'panel', 'tomorrow', 'evening', 'discuss', 'general', 'election', 'tune', 'in', 'interested']"
964,RodneyDavis,2022-10-28T17:18:24.000Z,"An attack on any member's family is an attack on all of Congress. Shannon and I are praying for a speedy recovery for Paul and comfort for the Pelosi family.

It's incumbent upon all of us to condemn this attack and do everything we can to end all politically-motivated violence.","['attack', 'member', 'family', 'attack', 'congress', 'shannon', 'pray', 'speedy', 'recovery', 'paul', 'comfort', 'pelosi', 'family', 'incumbent', 'condemn', 'attack', 'do', 'end', 'politically', 'motivated', 'violence']"
965,RodneyDavis,2022-10-20T20:54:53.000Z,"You can learn more about our office's FY22 Community Project Funding requests, all of which were successfully awarded, by visiting: https://t.co/5rNlqI3t7S.","['learn', 'more', 'office', 'community', 'project', 'funding', 'request', 'successfully', 'award', 'visit']"
966,RodneyDavis,2022-10-20T20:54:52.000Z,"Yesterday we visited Blue Mound, Assumption, Nokomis, and Carrollton to highlight Community Project Funding grants our office requested. These grants will bring our tax dollars back home to help these communities improve their water treatment services for local families. https://t.co/UWuh0PKxpK","['yesterday', 'visit', 'blue', 'mound', 'assumption', 'nokomis', 'carrollton', 'highlight', 'community', 'project', 'funding', 'grant', 'office', 'request', 'grant', 'bring', 'tax', 'dollar', 'back', 'home', 'help', 'community', 'improve', 'water', 'treatment', 'service', 'local', 'family']"
967,RodneyDavis,2022-10-20T19:23:23.000Z,RT @HouseGOP: “The Strategic Petroleum Reserve was created for a time of emergency—this is a political emergency to the Democrats. That is…,"['rt', 'strategic', 'petroleum', 'reserve', 'create', 'time', 'emergency', 'political', 'emergency', 'democrats']"
968,RodneyDavis,2022-10-12T18:17:35.000Z,"Please pray for a speedy recovery for the officers and their families. Particularly in times like these, we should stand with the law enforcement community because they put their own safety on the line to keep us all safe.","['pray', 'speedy', 'recovery', 'officer', 'family', 'particularly', 'time', 'stand', 'law', 'enforcement', 'community', 'put', 'own', 'safety', 'line', 'keep', 'safe']"
969,RodneyDavis,2022-10-12T18:17:34.000Z,I spoke with Mayor Moore-Wolfe this morning to get an update on the condition of the two injured Decatur officers. I'm glad to hear the officers are in stable condition. This tragic shooting shows the dangers our brave men and women in law enforcement face every day. https://t.co/sLEBE0NAoD,"['speak', 'mayor', 'moore', 'wolfe', 'morning', 'get', 'update', 'condition', 'injure', 'decatur', 'officer', 'glad', 'hear', 'officer', 'stable', 'condition', 'tragic', 'shooting', 'show', 'danger', 'brave', 'man', 'woman', 'law', 'enforcement', 'face', 'day']"
1050,DesJarlaisTN04,2022-12-05T17:42:41.000Z,"Americans are taking on multiple jobs to pay for basic necessities due to inflation skyrocketing.

We must take action to reverse the Biden Administration’s disastrous economic policies. https://t.co/kH5CVBYY3P","['americans', 'take', 'multiple', 'job', 'pay', 'basic', 'necessity', 'inflation', 'skyrocket', 'take', 'action', 'reverse', 'biden', 'administration', 'disastrous', 'economic', 'policy']"
1051,DesJarlaisTN04,2022-11-30T15:41:16.000Z,"I signed a letter to Vice Admiral Buck regarding religious exemptions for the COVID-19 vaccine mandate at the US Naval Academy. 

No one who signs up to protect our country should be denied over their choice to not receive a coronavirus vaccination.

Read the letter here ⬇️ https://t.co/W3DEG8OQqk","['sign', 'letter', 'vice', 'admiral', 'buck', 'regard', 'religious', 'exemption', 'vaccine', 'mandate', 'us', 'naval', 'academy', 'one', 'sign', 'protect', 'country', 'deny', 'choice', 'receive', 'coronavirus', 'vaccination', 'read', 'letter', 'here']"
